Асья;Ж;85
Ася;Ж;86000
Атаиза;Ж;1
Аталея;Ж;1
Аталина;Ж;13
Аталия;Ж;52
Аталя;Ж;18
Атамара;Ж;0
Атамария;Ж;1
Атамирза;Ж;1
Атамша;Ж;11
Атаназия;Ж;0
Атанаска;Ж;159
Атасия;Ж;2
Атата;Ж;324
Атаула;Ж;0
Атаулла;Ж;19
Атафия;Ж;0
Атафья;Ж;0
Атеина;Ж;2
Атеиса;Ж;1
Ателина;Ж;4
Ателия;Ж;3
Ателка;Ж;0
Ателла;Ж;16
Атенаиса;Ж;1
Атетей;Ж;1
Атефе;Ж;0
Атея;Ж;87
Атиезия;Ж;1
Атика;Ж;273
Атикат;Ж;161
Атикулла;Ж;12
Атила;Ж;81
Атилия;Ж;8
Атиля;Ж;2
Атине;Ж;0
Атира;Ж;43
Атисия;Ж;0
Атиталла;Ж;0
Атица;Ж;1
Атладия;Ж;0
Атланда;Ж;1
Атланта;Ж;525000
Атлантида;Ж;3000
Атлина;Ж;13
Атонида;Ж;8
Атонина;Ж;101
Атория;Ж;22
Атрафена;Ж;0
Атриналия;Ж;0
Атриса;Ж;18
Атсуко;Ж;1
Аттаба;Ж;1
Атталея;Ж;0
Аттикулла;Ж;0
Аттила;Ж;252
Атуна;Ж;3
Атфея;Ж;1
Атына;Ж;2
Атья;Ж;8
Атэна;Ж;8
Атюкей;Ж;0
Аугафена;Ж;0
Аугустина;Ж;23
Аугустине;Ж;1
Аугусту;Ж;1
Аугушту;Ж;3
Аудалла;Ж;0
Ауделия;Ж;0
Аудра;Ж;16
Аудрона;Ж;3
Аудроне;Ж;15
Аузария;Ж;0
Аукерия;Ж;1
Ауксентия;Ж;0
Аулита;Ж;3
Аура;Ж;3000
Ауреелия;Ж;0
Аурели;Ж;24
Аурелиия;Ж;0
Аурелия;Ж;2000
Аурелла;Ж;5
Аурель;Ж;22
Аурелья;Ж;10
Ауреля;Ж;5
Аурика;Ж;6000
Аурилия;Ж;0
Ауриль;Ж;0
Аурина;Ж;299
Аурипа;Ж;0
Ауристида;Ж;0
Аурица;Ж;0
Аурия;Ж;8
Ауркина;Ж;0
Аурклия;Ж;0
Ауроелия;Ж;0
Аурора;Ж;649
Аурэмия;Ж;1
Аусима;Ж;0
Аусма;Ж;25
Ауста;Ж;4
Аустра;Ж;9
Ауфа;Ж;11
Ауце;Ж;298
Аушра;Ж;54
Аушрялэ;Ж;0
Афа;Ж;539
Афана;Ж;24
Афаназия;Ж;0
Афанасия;Ж;312
Афанасья;Ж;36
Афанина;Ж;15
Афания;Ж;0
Афасия;Ж;0
Афгаль;Ж;0
Афгения;Ж;0
Афгефя;Ж;0
Афень;Ж;2
Афиала;Ж;0
Афига;Ж;6
Афида;Ж;40
Афиза;Ж;23
Афизат;Ж;17
Афизе;Ж;133
Афила;Ж;1
Афилия;Ж;3
Афиля;Ж;1
Афимия;Ж;6
Афимья;Ж;1
Афина;Ж;6000
Афинея;Ж;0
Афиона;Ж;4
Афиония;Ж;0
Афиса;Ж;18
Афисат;Ж;38
Афифа;Ж;12
Афифе;Ж;25
Афифия;Ж;0
Афифя;Ж;2
Афия;Ж;76
Афка;Ж;26
Афонасийка;Ж;1
Афонасия;Ж;8
Афония;Ж;12
Афра;Ж;36
Афранжия;Ж;0
Афрасения;Ж;1
Афридита;Ж;0
Афродита;Ж;3000
Афрозиния;Ж;0
Афросиния;Ж;4
Афросинья;Ж;35
Афсана;Ж;302
Афсане;Ж;4
Афта;Ж;13000
Афталина;Ж;0
Афтения;Ж;0
Афтенья;Ж;0
Афтеня;Ж;0
Афтона;Ж;0
Ахавна;Ж;0
Ахат;Ж;4000
Ахата;Ж;7
Ахать;Ж;38
Ахаува;Ж;1
Ахбике;Ж;1
Ахгюль;Ж;1
Ахель;Ж;4
Ахилина;Ж;1
Ахилламина;Ж;0
Ахилына;Ж;0
Ахимия;Ж;2
Ахлам;Ж;10
Ахлема;Ж;0
Ахлен;Ж;2
Ахлима;Ж;66
Ахлыдула;Ж;0
Ахмагулла;Ж;1
Ахмадреза;Ж;1
Ахмадула;Ж;33
Ахмадулла;Ж;49
Ахматша;Ж;2
Ахметзия;Ж;6
Ахметрыза;Ж;1
Ахметсафа;Ж;9
Ахметша;Ж;1
Ахмолла;Ж;0
Ахмятша;Ж;0
Ахра;Ж;478
Ахрестина;Ж;49
Ахрика;Ж;2
Ахтания;Ж;1
Ахтаня;Ж;1
Ахтарния;Ж;2
Ахтима;Ж;0
Ахтися;Ж;1
Ахтия;Ж;0
Ацана;Ж;2
Ачканье;Ж;0
Ачфатьма;Ж;0
Аша;Ж;35000
Ашатбаба;Ж;0
Ашат;Ж;174
Ашая;Ж;0
Ашбета;Ж;0
Ашерфе;Ж;1
Ашиме;Ж;14
Ашира;Ж;12
Аширбу;Ж;3
Аширгуль;Ж;10
Аширгюль;Ж;0
Ашире;Ж;11
Ашифе;Ж;0
Ашиша;Ж;0
Ашкулла;Ж;1
Ашрапиль;Ж;1
Ашу;Ж;53
Ашура;Ж;685
Ашурай;Ж;5
Ашхен;Ж;1000
Ашхена;Ж;15
Аэлина;Ж;304
Аэлита;Ж;9000
Аэлитта;Ж;20
Аэлла;Ж;65
Аэллита;Ж;11
Аэонила;Ж;1
Аэра;Ж;11
Аэрика;Ж;8
Аэрия;Ж;2
Аэт;Ж;47
Аюдтила;Ж;1
Аюеза;Ж;0
Аюлия;Ж;2
Аюна;Ж;4000
Аюта;Ж;1000
Аяко;Ж;33
Аян;Ж;26000
Аяна;Ж;10000
Аят;Ж;3000
Аяулым;Ж;17000
Баажат;Ж;0
Баба;Ж;9000
Бабета;Ж;7
Бабетта;Ж;63
Бабиджана;Ж;2
Бабилина;Ж;15
Бабита;Ж;31
Бавсия;Ж;2
Багдада;Ж;84
мусульм.;Ж;25
Багдана;Ж;169
Багжат;Ж;39
Багиля;Ж;230
Багинат;Ж;3
Багира;Ж;5000
Багисултан;Ж;0
Багия;Ж;65
Бадана;Ж;5
Бадгельямия;Ж;0
Бадиля;Ж;29
Бадисафа;Ж;3
Бадия;Ж;592
Бадият;Ж;3
Бадрижат;Ж;14
Бадрисат;Ж;7
Бадружаган;Ж;1
Базилия;Ж;4
Базылина;Ж;43
Баира;Ж;2000
Баинат;Ж;0
Байба;Ж;177
Байзат;Ж;128
Байрамгыз;Ж;4
Байсият;Ж;4
Баканай;Ж;40
Бакар;Ж;1000
Бактикай;Ж;0
Балаханум;Ж;7
Балбаджи;Ж;0
Балбике;Ж;18
Балжан;Ж;10000
Балкия;Ж;424
Бальбина;Ж;11
Бальва;Ж;234
Банга;Ж;335
Баньюта;Ж;0
Балгын;Ж;1000
Барба;Ж;645
Барбала;Ж;2
Барбара;Ж;83000
Барият;Ж;1000
Басма;Ж;39
Басират;Ж;165
Басият;Ж;6
Бася;Ж;1000
Батина;Ж;2000
Батит;Ж;2
Батмат;Ж;1
Батул;Ж;8
Батули;Ж;24
Батырша;Ж;112
Бафукса;Ж;0
Бахтикай;Ж;12
Бахтикей;Ж;0
Бахты;Ж;170
Баху;Ж;205
Башарат;Ж;35
Башат;Ж;123
Башира;Ж;60
Бахытгуль;Ж;3000
Бачханум;Ж;3
Беактриса;Ж;0
Беанка;Ж;0
Беата;Ж;2000
Беатрис;Ж;507
Беатриса;Ж;1000
Беатрисия;Ж;4
Беатрица;Ж;0
Беатриче;Ж;174
Беатта;Ж;12
Бебяна;Ж;0
Бегония;Ж;33
Бежана;Ж;19
Бейзер;Ж;141
Бейла;Ж;60
Бекзада;Ж;927
Беки;Ж;410
Белина;Ж;1000
Белинеса;Ж;2
Белла;Ж;27000
Беллюбовь;Ж;1
Белля;Ж;12
Белляна;Ж;2
Бело;Ж;3000
Белоида;Ж;0
Беля;Ж;1000
Белянка;Ж;2000
Беназир;Ж;369
Бенареса;Ж;1
Беневша;Ж;41
Бенедика;Ж;1
Бенедикта;Ж;124
Бенедикте;Ж;2
Бенивша;Ж;0
Береника;Ж;59
Береслава;Ж;59
Берлина;Ж;1000
Берлинда;Ж;3
Берлинка;Ж;100
Бернадета;Ж;5
Бернадетта;Ж;26
Бернадина;Ж;85
Бернадия;Ж;2
Бернадка;Ж;2
Бернадтка;Ж;1
Бернадя;Ж;3
Бернара;Ж;157
Бернарда;Ж;28
Бернардка;Ж;1
Бернардта;Ж;4
Бернарта;Ж;1
Берната;Ж;3
Бернатка;Ж;1
Бернода;Ж;2
Берта;Ж;3000
Берти;Ж;121
Бертина;Ж;40
Бертоина;Ж;1
Бертольда;Ж;12
Бертта;Ж;4
Бесер;Ж;4
Бести;Ж;44
Бесхалум;Ж;8
Бесханум;Ж;28
Бета;Ж;2000
Беттина;Ж;33
Бетя;Ж;57
Бея;Ж;4000
Биада;Ж;3
Биактриса;Ж;3
Биалина;Ж;4
Биана;Ж;222
Бианка;Ж;125
Бианна;Ж;35
Биата;Ж;91
Биатриса;Ж;24
Биби;Ж;2000
Бибигафия;Ж;1
Бибигуль;Ж;10000
Бибизания;Ж;0
Бибиханум;Ж;14
Бибихаво;Ж;2
Бигимага;Ж;2
Бидзина;Ж;56
Бийке;Ж;62
Бийкеабай;Ж;0
Бийкебай;Ж;0
Бика;Ж;971
Биканат;Ж;2
Бике;Ж;255
Бикетув;Ж;0
Бикеханум;Ж;4
Биргит;Ж;67
Биргюль;Ж;3
Бирута;Ж;230
Бито;Ж;26
Бича;Ж;784
Благодария;Ж;0
Благоя;Ж;1
Бландина;Ж;40
Бланка;Ж;22000
Бланша;Ж;2
белая;Ж;282000
Богдана;Ж;22000
Богданина;Ж;13
Богдания;Ж;12
Богданка;Ж;2000
Богданна;Ж;625
Богднана;Ж;0
Боглана;Ж;2
Богларка;Ж;7
Богомила;Ж;19
Богослава;Ж;14
Богумила;Ж;24
Богумилла;Ж;0
Богуслава;Ж;149
Богуся;Ж;4
Божана;Ж;99
Божанна;Ж;3
Божена;Ж;4000
Боженка;Ж;451
Болеслава;Ж;110
Болислава;Ж;3
Бонислава;Ж;0
Борбала;Ж;7
Борбола;Ж;0
Борина;Ж;1000
Бориса;Ж;3000
Борислава;Ж;1000
Бория;Ж;207
Ботагоз;Ж;10000
Ботагос;Ж;14
Ботагуз;Ж;42
Бояна;Ж;251
Брадислава;Ж;1
Брайна;Ж;90
Бранислава;Ж;38
Бригида;Ж;761
Бригина;Ж;21
Бригит;Ж;2
Бригита;Ж;166
Бригитта;Ж;134
Бригиття;Ж;0
Бриджендра;Ж;4
Бридженера;Ж;0
Брижендра;Ж;0
Бриида;Ж;0
Бриланда;Ж;0
Брилиана;Ж;6
Брилианта;Ж;6
Брильяна;Ж;2
Брингельда;Ж;2
Бритни;Ж;802
Бройна;Ж;0
Бронеслава;Ж;20
Бронета;Ж;2
Бронина;Ж;466
Бронислава;Ж;3000
Брониславия;Ж;0
Бронислова;Ж;1
Брония;Ж;1
Броннислава;Ж;1
Брослава;Ж;4
Брунгильда;Ж;278
Брыляна;Ж;0
Бугуслава;Ж;0
Бужения;Ж;0
Буженка;Ж;0
Булбул;Ж;1000
Булеся;Ж;0
Бунесса;Ж;0
Бурайкат;Ж;0
Бурлият;Ж;518
Бурул;Ж;5000
Бустина;Ж;7
Бутайна;Ж;0
Бутейна;Ж;4
Бьянка;Ж;2000
Бэгюль;Ж;1
Бэла;Ж;4000
Бэлла;Ж;8000
Бэло;Ж;1
Бэля;Ж;12
Бэрта;Ж;14
Ваагна;Ж;1000
Вавилия;Ж;2
Ваврона;Ж;2
Вавроника;Ж;1
Вагидат;Ж;29
Вагиза;Ж;25
Ваделия;Ж;2
Вадима;Ж;4000
Вазгана;Ж;2
Вазипат;Ж;111
Вазифа;Ж;56
Ваина;Ж;75
Ваислава;Ж;0
Вайда;Ж;2000
Вайдилуте;Ж;1
Вайра;Ж;12
Вакаба;Ж;8
Вакиль;Ж;838
Вакиля;Ж;91
Ваклентина;Ж;1
Вактория;Ж;8
Валадият;Ж;4
Валантина;Ж;14
Валда;Ж;57
Валденгтина;Ж;1
Валдентина;Ж;4
Валена;Ж;265
Валенгтина;Ж;9
Валендина;Ж;3
Валенина;Ж;258
Валенита;Ж;0
Валеннтина;Ж;42
Валенсия;Ж;408000
Валента;Ж;779
Валентиана;Ж;0
Валентина;Ж;1000000
Валентиназинаида;Ж;3
Валентинанатали;Ж;4
Валентинка;Ж;8000
Валентинна;Ж;57
Валентира;Ж;28
Валентита;Ж;13
Валентиына;Ж;1
Валенфина;Ж;8
Валердина;Ж;2
Валери;Ж;5000
Валериана;Ж;104
Валерианна;Ж;21
Валерика;Ж;220
Валерина;Ж;266
Валерис;Ж;25
Валерия;Ж;544000
Валермина;Ж;0
Валерьяна;Ж;94
Валеряна;Ж;9
Валеска;Ж;32
Валетина;Ж;558
Валетнина;Ж;61
Валефтина;Ж;9
Валиана;Ж;6
Валида;Ж;1000
Валидат;Ж;2
Валидия;Ж;5
Валика;Ж;85
Валике;Ж;2
Валикэ;Ж;3
Валима;Ж;255
Валина;Ж;756
Валинда;Ж;0
Валита;Ж;37
Валихана;Ж;210
Валментина;Ж;3
Вальвина;Ж;1
Вальгильмина;Ж;2
Вальдезара;Ж;1
Вальдема;Ж;3
Вальдемара;Ж;18
Вальдемарда;Ж;0
Вальдилена;Ж;1
Вальдина;Ж;17
Вальентина;Ж;2
Валькирия;Ж;1000
Вальмира;Ж;20
Вальсида;Ж;3
Вальтерия;Ж;6
Ванада;Ж;18
Ванда;Ж;5000
Вандалина;Ж;3
Вандана;Ж;11
Вандона;Ж;0
Ванелия;Ж;3
Ванентита;Ж;0
Ванерия;Ж;1
Ванеса;Ж;524
Ванесса;Ж;4000
Ванжелина;Ж;1
Ванзета;Ж;0
Ванилда;Ж;0
Ванина;Ж;7000
Вания;Ж;74
Вантина;Ж;10
Ванута;Ж;0
Ванэ;Ж;59
Ванэсса;Ж;76
Вараска;Ж;1
Варвава;Ж;8
Варвапа;Ж;0
Варвара;Ж;70000
Вариза;Ж;0
Варика;Ж;15
Варинка;Ж;11
Вариора;Ж;0
Вароника;Ж;7
Варсалия;Ж;4
Варуня;Ж;4
Варуша;Ж;196
Варыся;Ж;0
Варька;Ж;840
Варья;Ж;17
Варэния;Ж;0
Варя;Ж;30000
Васа;Ж;648
Васелена;Ж;3
Васелина;Ж;865
Васелиса;Ж;3000
Васена;Ж;395
Васерия;Ж;1
Васила;Ж;203
Василат;Ж;66
Василена;Ж;215
Василида;Ж;20
Василика;Ж;418
Василина;Ж;26000
Василинка;Ж;2000
Василиса;Ж;75000
Василия;Ж;2000
Васильвера;Ж;1
Васильевна;Ж;38000
Василя;Ж;6000
Васлава;Ж;5
Васлина;Ж;9
Васлия;Ж;61
Васманна;Ж;1
Васния;Ж;0
Васпея;Ж;0
Васса;Ж;2000
Васфие;Ж;127
Васылина;Ж;1
Васылка;Ж;38
Васылына;Ж;66
Ватислава;Ж;1
Ватя;Ж;39
Вахида;Ж;71
Вацлава;Ж;137
Вацслава;Ж;1
Веалета;Ж;55
Веалетта;Ж;35
Веана;Ж;4
Веанида;Ж;0
Веанина;Ж;1
Веденця;Ж;0
Веджина;Ж;0
Ведиа;Ж;1
Ведя;Ж;75
Велга;Ж;68
Велда;Ж;4
Велдзе;Ж;3
Велентина;Ж;100
Велесса;Ж;3
Великалина;Ж;0
Великанида;Ж;1
Велина;Ж;936
Велинулла;Ж;0
Велионила;Ж;0
Велита;Ж;11
Велиула;Ж;19
Велиулла;Ж;48
Велиюлла;Ж;6
Велия;Ж;46
Велла;Ж;248
Велора;Ж;37
Велория;Ж;15
Велта;Ж;376
Вельмина;Ж;141
Вельминора;Ж;1
Вельмира;Ж;32
Вельмура;Ж;0
Вельмуся;Ж;1
Вельномина;Ж;0
Вельнура;Ж;8
Вельта;Ж;54
Вельця;Ж;0
Венаида;Ж;0
Венара;Ж;20
Венария;Ж;92
Вената;Ж;3
Венедетка;Ж;1
Венедикта;Ж;23
Венедора;Ж;0
Венера;Ж;79000
Венеранда;Ж;3
Венериана;Ж;1
Вениамина;Ж;75
Венидора;Ж;0
Вениконида;Ж;0
Венина;Ж;249
Вениолина;Ж;0
Венира;Ж;122
Вениранда;Ж;0
Венислава;Ж;14
Вения;Ж;75
Веннора;Ж;1
Веновия;Ж;0
Вента;Ж;1000
Вентанина;Ж;2
Венхвия;Ж;0
Венцеслава;Ж;47
Венцислава;Ж;73
Вера;Ж;653000
Вераварна;Ж;1
Вераида;Ж;9
Верана;Ж;5
Веранда;Ж;618
Вераника;Ж;7000
Вервара;Ж;2
Вергения;Ж;7
Вергилия;Ж;22
Вергина;Ж;100
Вергиния;Ж;114
Вергия;Ж;1
Вергута;Ж;0
Вергуша;Ж;4
Верджина;Ж;5
Верджиния;Ж;232
Вердзина;Ж;0
Веренея;Ж;116
Верения;Ж;11
Веренна;Ж;2
Верита;Ж;56
Вероника;Ж;406000
Веронина;Ж;181
Верония;Ж;80
Веронка;Ж;119
Веронна;Ж;9
Веронця;Ж;3
Вероня;Ж;311
Верослава;Ж;24
Верра;Ж;231
Версавия;Ж;140
Вертина;Ж;17
Веселина;Ж;1000
Веселка;Ж;995
Весерия;Ж;1
Весила;Ж;3
Весиля;Ж;44
Веслава;Ж;106
Веслана;Ж;38
Весма;Ж;43
Весмира;Ж;24
Весна;Ж;16000
Весняна;Ж;198
Веста;Ж;8000
Весталия;Ж;53
Весталла;Ж;1
Вестлава;Ж;1
Вета;Ж;7000
Веталина;Ж;88
Ветана;Ж;63
Ветанна;Ж;3
Ветвила;Ж;0
Ветислава;Ж;0
Ветка;Ж;8000
Ветлина;Ж;93
Ветльяна;Ж;0
Вефросиния;Ж;0
Вея;Ж;108
Виалета;Ж;559
Виалетта;Ж;823
Виалина;Ж;107
Виамита;Ж;0
Вианета;Ж;3
Вианна;Ж;24
Виарина;Ж;1
Вива;Ж;1000
Вивита;Ж;8
Вивяна;Ж;0
Вигрина;Ж;0
Вида;Ж;51000
Видага;Ж;1
Видана;Ж;260
Видмила;Ж;0
Видмилла;Ж;0
Видрика;Ж;3
Видутия;Ж;0
Визбулите;Ж;0
Визма;Ж;18
Виивиан;Ж;1
Виивика;Ж;1
Виивэ;Ж;0
Викентия;Ж;86
Викетория;Ж;2
Викта;Ж;112
Викталина;Ж;1
Виктоиря;Ж;10
Виктоия;Ж;525
Виктолина;Ж;3
Виктора;Ж;1000
Викториа;Ж;288
Викторина;Ж;2000
Виктория;Ж;5000000
Викторияя;Ж;56
Виктороия;Ж;59
Викторя;Ж;554
Вилена;Ж;6000
Виленина;Ж;33
Вилеонора;Ж;2
Вилеотта;Ж;1
Вилимина;Ж;4
Вилина;Ж;504
Вилислава;Ж;3
Вилисса;Ж;2
Вилита;Ж;7
Вилиума;Ж;0
Вилия;Ж;1000
Вилла;Ж;1000
Виллена;Ж;16
Виллина;Ж;44
Виллия;Ж;9
Виллора;Ж;7
Вилма;Ж;93
Вилона;Ж;47
Вильветта;Ж;2
Вильгейма;Ж;0
Вильгелемина;Ж;1
Вильгелина;Ж;1
Вильгельма;Ж;141
Вильгельмина;Ж;190
Вильгельмира;Ж;0
Вильгема;Ж;0
Вильгемина;Ж;2
Вильма;Ж;243
Вильмара;Ж;7
Вильмаре;Ж;0
Вильмаш;Ж;1
Вильмина;Ж;6
Вильмуш;Ж;10
Вильнара;Ж;25
Вильтельмия;Ж;0
Вильчельмина;Ж;0
Вилюта;Ж;28
Виляра;Ж;13
Винуэла;Ж;0
Винета;Ж;111
Винцентина;Ж;3
Винценция;Ж;3
Виоделия;Ж;0
Виоза;Ж;0
Виола;Ж;12000
Виоланта;Ж;100
Виолена;Ж;10
Виолетта;Ж;104000
Виолина;Ж;330
Виорелия;Ж;42
Виорелья;Ж;1
Виорета;Ж;0
Виорика;Ж;3000
Виорина;Ж;5
Виориха;Ж;0
Виорица;Ж;0
Виорлетта;Ж;0
Вира;Ж;2000
Виргиния;Ж;2000
Вирджиния;Ж;1000000
Виржина;Ж;6
Виржиния;Ж;89
Виринея;Ж;623
Вирма;Ж;70
Вирослава;Ж;2
Вирсава;Ж;2
Вирсавия;Ж;416
Вирсана;Ж;1
Вирсая;Ж;0
Висса;Ж;33
Вита;Ж;59000
Виталина;Ж;24000
Виталия;Ж;14000
Витальда;Ж;0
Витальмария;Ж;0
Витина;Ж;394
Витольда;Ж;84
Витольдия;Ж;2
Виттория;Ж;695
Вицентина;Ж;5
Вия;Ж;761
Вияна;Ж;30
Влада;Ж;101000
Владилена;Ж;2000
Владимира;Ж;7000
Владимирне;Ж;0
Владимирроза;Ж;1
Владислава;Ж;34000
Владлена;Ж;13000
Владэна;Ж;9
Власта;Ж;2000
Властелина;Ж;252
Властилена;Ж;2
Властилина;Ж;39
Властимира;Ж;11
Властислава;Ж;13
Володарка;Ж;6000
Володимира;Ж;770
Волонила;Ж;0
Вольдема;Ж;1
Вольфия;Ж;1
Воля;Ж;15000
Ворима;Ж;4
Ворина;Ж;33
Всеволода;Ж;105
Всемила;Ж;32
Вукосава;Ж;2
Вулиянка;Ж;0
Вулыянна;Ж;0
Вусала;Ж;477
Вуста;Ж;68
Вустина;Ж;44
Вустиня;Ж;0
Вустия;Ж;0
Вустыния;Ж;0
Вустя;Ж;1
Вуся;Ж;73
Выборина;Ж;0
Выдория;Ж;0
Выналия;Ж;0
Выржилия;Ж;1
Выроня;Ж;1
Выслава;Ж;0
Выта;Ж;24
Выя;Ж;90
Вэла;Ж;38
Вэя;Ж;13
Вялима;Ж;1
Вялымя;Ж;0
Вясьфия;Ж;0
Вяфа;Ж;18
Вяцислава;Ж;0
Вячелислава;Ж;0
Вячеслава;Ж;1000
Вячисла;Ж;1
Гаана;Ж;6
Габи;Ж;1000
Габиба;Ж;32
Габибат;Ж;79
Габида;Ж;124
Габиэлла;Ж;4
Габия;Ж;23
Габриела;Ж;1000
Габриелла;Ж;695
Габриеля;Ж;60
Габриила;Ж;1
Габрилина;Ж;0
Габрилия;Ж;0
Габринела;Ж;0
Габриэла;Ж;1000
Габриэле;Ж;25
Габриэлла;Ж;1000
Габриэля;Ж;38
Гавриела;Ж;4
Гаврилина;Ж;9000
Гавриэла;Ж;3
Гавриэлла;Ж;4
Гавриэль;Ж;69
Гадания;Ж;665
Гадарина;Ж;3
Гаджибат;Ж;0
Гаджибийке;Ж;0
Гадиля;Ж;233
Гажар;Ж;18
Газиза;Ж;4000
Гайана;Ж;31000
Гайда;Ж;3000
Гайналка;Ж;5
Гайни;Ж;1000
необходимая;Ж;81
Гайница;Ж;0
Гайния;Ж;66
Гайсиния;Ж;2
Гайсма;Ж;7
Гакифа;Ж;6
Гала;Ж;7000
Галадриал;Ж;2
Галактиона;Ж;6
Галана;Ж;117
Галарина;Ж;13
Галатея;Ж;756
Галендуха;Ж;3
Галенна;Ж;2
Галентина;Ж;15
Галерея;Ж;11000
Галерина;Ж;13
Галерия;Ж;146
Галетина;Ж;49
Галея;Ж;57
Галиана;Ж;20
Галиба;Ж;162
Галиля;Ж;7
Галима;Ж;1000
Галимат;Ж;349
Галина;Ж;2000000
Галинка;Ж;13000
Галинтина;Ж;11
Галиня;Ж;21
Галисима;Ж;0
Галия;Ж;34000
Галлетина;Ж;0
Галлия;Ж;53
Галмина;Ж;1
Галниса;Ж;0
Галния;Ж;0
Галона;Ж;4
Галсира;Ж;1
Галундия;Ж;1
Галуца;Ж;29
Галфания;Ж;0
Галфира;Ж;4
Галчия;Ж;1
Галыва;Ж;0
Галыга;Ж;326
Галыма;Ж;9
Галына;Ж;245
Галь;Ж;997
Гальбика;Ж;0
Гальвина;Ж;10
Гальдиана;Ж;0
Гальдияна;Ж;0
Гальзифа;Ж;1
Гальмира;Ж;7
Гальмия;Ж;0
Гальнара;Ж;3
Гальниса;Ж;3
Гальнора;Ж;0
Гальнура;Ж;6
Гальсара;Ж;0
Гальсида;Ж;0
Гальсима;Ж;8
Гальсина;Ж;35
Гальсиния;Ж;0
Гальсиня;Ж;10
Гальсия;Ж;1
Гальсура;Ж;0
Гальфиня;Ж;2
Гальфрида;Ж;0
Гальчира;Ж;2
Галюзя;Ж;1
Галюся;Ж;3000
Галютина;Ж;446
Галя;Ж;122000
Галянка;Ж;1
Гамалина;Ж;40
Гамара;Ж;14
Гамая;Ж;14
Гамбария;Ж;40
Гамида;Ж;108
Гамидага;Ж;2
Гамидала;Ж;2
Гамиза;Ж;1
Гамила;Ж;16
Гамилия;Ж;9
Гамиля;Ж;133
Гамина;Ж;173
Гамира;Ж;25
Гамлина;Ж;1
Гамселя;Ж;0
Гамыла;Ж;4
Ганания;Ж;1
Ганга;Ж;299
Гангалоида;Ж;0
Гангулита;Ж;0
Гандвана;Ж;2
Ганелика;Ж;0
Ганеля;Ж;1
Ганефа;Ж;0
Ганийка;Ж;2
Ганина;Ж;9000
Ганисия;Ж;1
Ганисса;Ж;0
Ганисыя;Ж;0
Ганися;Ж;0
Гания;Ж;148
Ганка;Ж;171
Ганлина;Ж;1
Ганна;Ж;8000
Ганнасия;Ж;1
Ганная;Ж;1
Ганнуся;Ж;216
Гановефа;Ж;0
Ганофета;Ж;0
Ганриэта;Ж;1
Ганусия;Ж;0
Ганыра;Ж;2
Ганыфа;Ж;0
Ганыя;Ж;0
Ганюта;Ж;181
Ганя;Ж;1000
Ганята;Ж;0
Гаолина;Ж;1
Гаоргина;Ж;0
Гапиханум;Ж;0
Гапия;Ж;2
Гапка;Ж;45
Гарафина;Ж;8
Гаргония;Ж;1
Гардана;Ж;4
Гарета;Ж;26
Гариета;Ж;0
Гарита;Ж;6
Гарифа;Ж;65
Гарофина;Ж;1
Гарпена;Ж;1
Гарпина;Ж;27
Гарпына;Ж;3
Гарриан;Ж;1
Гартензия;Ж;15
Гаруш;Ж;169
Гарьяна;Ж;0
Гасимуха;Ж;0
Гасия;Ж;5
Гаскира;Ж;0
Гатима;Ж;0
Гаулина;Ж;9
Гаухар;Ж;28000
бриллиант;Ж;2000
Гаухария;Ж;129
Гафалина;Ж;1
Гафизат;Ж;13
Гафийка;Ж;8
Гафилия;Ж;0
Гафина;Ж;301
Гафира;Ж;10
Гафиря;Ж;9
Гафифа;Ж;22
Гафица;Ж;24
Гафия;Ж;122
Гаффа;Ж;3
Гаффора;Ж;2
Гафья;Ж;2
Гая;Ж;6000
Гаяна;Ж;4000
Гаяне;Ж;9000
Гаянна;Ж;5
Гаянэ;Ж;5000
Гаяр;Ж;225
Гванца;Ж;227
Гвиана;Ж;7000
Гвида;Ж;1
Гдаля;Ж;1
Гегели;Ж;4
Гедалья;Ж;4
Гедвига;Ж;4
Гедвика;Ж;0
Гедвина;Ж;1
Гедвия;Ж;0
Гедранта;Ж;0
Гедре;Ж;5
Гедроина;Ж;0
Гейя;Ж;1
Гела;Ж;2000
Гелана;Ж;90
Гелантина;Ж;0
Гелгена;Ж;16
Гелена;Ж;3000
Гелерина;Ж;0
Гелерия;Ж;0
Гелета;Ж;929
Гелефа;Ж;1
Гелзиря;Ж;1
Гелзифа;Ж;0
Гелиана;Ж;72
Гелианна;Ж;3
Гелианта;Ж;1
Гелиантина;Ж;1
Гелидора;Ж;1
Гелиона;Ж;11
Гелира;Ж;11
Гелиря;Ж;7
Гелиса;Ж;4
Гелисина;Ж;0
Гелита;Ж;0
Гелия;Ж;1000
Геллеодорина;Ж;0
Гелона;Ж;0
Гелсиря;Ж;16
Гелсия;Ж;1
Гелфия;Ж;44
Гельвина;Ж;2
Гельга;Ж;1
Гельгеня;Ж;34
Гельгина;Ж;13
Гельджайра;Ж;0
Гельдриетта;Ж;0
Гельзара;Ж;1
Гельзифа;Ж;12
Гельма;Ж;7
Гельмандина;Ж;0
Гельмина;Ж;2
Гельмира;Ж;15
Гельнара;Ж;125
Гельнура;Ж;21
Гельнурия;Ж;1
Гельнюра;Ж;1
Гельсария;Ж;8
